event_date,event_type,industry_code,real_dir,final_dir,prob_up,abstain,dir_correct,committed_dir_correct
2024-02-05,market_event,801750,+,+,0.571087257668981,False,True,True
2024-02-05,market_event,801080,+,0,0.546800426616755,True,False,False
2024-02-07,capital_market_policy,801790,-,+,0.5621012469472672,False,False,False
2024-02-07,capital_market_policy,801780,-,0,0.5029393830228986,True,False,False
2024-02-20,monetary_policy,801180,+,0,0.5254988689157445,True,False,False
2024-02-20,monetary_policy,801710,+,+,0.56530577669861,False,True,True
2024-02-20,monetary_policy,801780,-,0,0.5274085275446176,True,False,False
2024-03-13,industry_policy,801890,+,-,0.40587341843996166,False,False,False
2024-03-13,industry_policy,801040,+,-,0.38113027240687103,False,False,False
2024-03-13,industry_policy,801030,+,-,0.3762705999665621,False,False,False
2024-03-13,industry_policy,801880,+,-,0.39398992110976583,False,False,False
2024-04-12,capital_market_policy,801790,-,0,0.47098223143672363,True,False,False
2024-04-12,capital_market_policy,801780,+,-,0.38907579573597767,False,False,False
2024-05-14,geopolitical,801880,-,0,0.4708956310995656,True,False,False
2024-05-14,geopolitical,801730,-,0,0.4890971493531294,True,False,False
2024-05-14,geopolitical,801080,+,0,0.4742631643145504,True,False,False
2024-05-17,industry_policy,801180,+,0,0.48994344163459863,True,False,False
2024-05-17,industry_policy,801710,-,0,0.47172125948923666,True,False,False
2024-05-17,industry_policy,801780,+,0,0.432057084453394,True,False,False
2024-05-24,capital_market_policy,801790,-,0,0.4667958820464784,True,False,False
2024-05-24,capital_market_policy,801780,+,-,0.37590489231706353,False,False,False
2024-05-24,capital_market_policy,801750,-,-,0.4454675986250877,False,True,True
2024-06-19,capital_market_policy,801790,-,+,0.5628913304552869,False,False,False
2024-06-19,capital_market_policy,801780,+,0,0.5003794566557561,True,False,False
2024-07-10,capital_market_policy,801790,+,+,0.5855258573109003,False,True,True
2024-07-10,capital_market_policy,801780,-,0,0.5330219799020018,True,False,False
2024-07-10,capital_market_policy,801750,-,+,0.5604030321755371,False,False,False
2024-07-22,monetary_policy,801780,+,+,0.5568387538275821,False,True,True
2024-07-22,monetary_policy,801790,+,+,0.6476318108506434,False,True,True
2024-07-22,monetary_policy,801180,+,0,0.5255083626736251,True,False,False
2024-07-22,monetary_policy,801710,+,+,0.5555014309560014,False,True,True
2024-08-05,market_event,801080,-,0,0.5102392998288131,True,False,False
2024-08-05,market_event,801750,-,0,0.541368870979576,True,False,False
2024-08-05,market_event,801790,-,+,0.6092760564992391,False,False,False
2024-08-05,market_event,801770,-,0,0.5183824015682779,True,False,False
2024-08-15,geopolitical,801080,-,0,0.5029258484278216,True,False,False
2024-08-15,geopolitical,801880,-,0,0.4961788771493203,True,False,False
2024-08-15,geopolitical,801110,+,0,0.48816818345289514,True,False,False
2024-08-15,geopolitical,801890,-,0,0.476546135724077,True,False,False
2024-08-15,geopolitical,801050,+,0,0.47378061384200887,True,False,False
2024-08-15,geopolitical,801030,-,0,0.5064442071421312,True,False,False
2024-09-09,capital_market_policy,801080,-,0,0.5080122959451553,True,False,False
2024-09-09,capital_market_policy,801750,+,0,0.548550687393494,True,False,False
2024-09-09,capital_market_policy,801770,+,0,0.5304925705706433,True,False,False
2024-09-09,capital_market_policy,801790,+,0,0.5265896410273534,True,False,False
2024-09-24,monetary_policy,801780,-,0,0.5288358037565195,True,False,False
2024-09-24,monetary_policy,801790,+,+,0.5984824131584944,False,True,True
2024-09-24,monetary_policy,801180,+,0,0.47908739951356544,True,False,False
2024-09-24,monetary_policy,801750,+,0,0.5204605144892178,True,False,False
2024-09-26,capital_market_policy,801180,-,0,0.4633811251642509,True,False,False
2024-09-26,capital_market_policy,801710,-,-,0.4504507616168589,False,True,True
2024-09-26,capital_market_policy,801780,-,-,0.4474545847287278,False,True,True
2024-09-27,capital_market_policy,801080,+,0,0.4589227024594368,True,False,False
2024-09-27,capital_market_policy,801750,+,0,0.4905543331804586,True,False,False
2024-09-27,capital_market_policy,801790,+,0,0.526801450365038,True,False,False
2024-09-27,capital_market_policy,801030,-,0,0.48683519289309707,True,False,False
2024-10-21,monetary_policy,801780,-,-,0.35056229200853034,False,True,True
2024-10-21,monetary_policy,801790,-,0,0.495212439961991,True,False,False
2024-10-21,monetary_policy,801180,+,-,0.3882282349244666,False,False,False
2024-10-21,monetary_policy,801710,+,-,0.38675343235815546,False,False,False
2024-10-21,monetary_policy,801750,+,-,0.3986122721753057,False,False,False
2024-10-29,geopolitical,801880,+,-,0.3972353663897948,False,False,False
2024-10-29,geopolitical,801730,+,-,0.371611472761152,False,False,False
2024-11-08,industry_policy,801780,+,-,0.40664499231312806,False,False,False
2024-11-08,industry_policy,801710,-,-,0.41589388355145834,False,True,True
2024-11-08,industry_policy,801180,-,-,0.42409043226620025,False,True,True
2024-12-02,geopolitical,801080,-,0,0.4315287550929884,True,False,False
2024-12-02,geopolitical,801770,-,-,0.39838577564925604,False,True,True
2024-12-03,geopolitical,801080,-,-,0.4068935515672503,False,True,True
2024-12-03,geopolitical,801880,+,0,0.44498885968647567,True,False,False
2024-12-03,geopolitical,801110,+,0,0.43700507805041333,True,False,False
2024-12-03,geopolitical,801890,+,0,0.4274138586215032,True,False,False
2024-12-03,geopolitical,801050,-,-,0.3976802332241145,False,True,True
2024-12-03,geopolitical,801030,-,0,0.45158052593554615,True,False,False
2024-12-09,industry_policy,801780,+,-,0.4427582574659499,False,False,False
2024-12-09,industry_policy,801790,-,-,0.4302461006318516,False,True,True
2024-12-09,industry_policy,801180,-,0,0.4845400126957333,True,False,False
2024-12-09,industry_policy,801710,+,0,0.5031549534411992,True,False,False
2024-12-12,industry_policy,801780,+,-,0.4600372719817115,False,False,False
2024-12-12,industry_policy,801790,-,-,0.4296674371934657,False,True,True
2024-12-12,industry_policy,801180,-,0,0.5187506849484903,True,False,False
2024-12-12,industry_policy,801710,-,0,0.5111110607076527,True,False,False
2024-12-12,industry_policy,801880,-,0,0.5032418353078238,True,False,False
2025-01-13,geopolitical,801080,+,0,0.4990877392046599,True,False,False
2025-01-13,geopolitical,801750,+,0,0.47938021666628117,True,False,False
2025-01-13,geopolitical,801770,+,0,0.4755384010413569,True,False,False
2025-01-15,geopolitical,801080,+,0,0.4863200834127501,True,False,False
2025-01-15,geopolitical,801770,+,0,0.46938598286584643,True,False,False
2025-01-15,geopolitical,801750,+,0,0.49129632425687936,True,False,False
2025-01-27,industry_policy,801080,+,0,0.5233099818974882,True,False,False
2025-01-27,industry_policy,801750,+,0,0.5339357086706535,True,False,False
2025-01-27,industry_policy,801770,-,0,0.5035487457128903,True,False,False
2025-01-27,industry_policy,801760,+,0,0.51015924541687,True,False,False
2025-03-05,industry_policy,801780,-,-,0.43764978654133574,False,True,True
2025-03-05,industry_policy,801790,+,-,0.41074605441835504,False,False,False
2025-03-05,industry_policy,801180,-,0,0.4765351438516083,True,False,False
2025-04-02,geopolitical,801080,-,0,0.46708419065558104,True,False,False
2025-04-02,geopolitical,801110,-,0,0.49866867460843933,True,False,False
2025-04-02,geopolitical,801880,-,0,0.5048698696187363,True,False,False
2025-04-02,geopolitical,801030,-,0,0.5112596472333877,True,False,False
2025-04-02,geopolitical,801050,-,0,0.45888824081578045,True,False,False
2025-04-02,geopolitical,801890,-,0,0.4903729070569936,True,False,False
2025-04-04,geopolitical,801010,+,0,0.4990022303372613,True,False,False
2025-04-04,geopolitical,801030,-,0,0.5395032875820063,True,False,False
2025-04-04,geopolitical,801050,+,0,0.47104198141911185,True,False,False
2025-04-04,geopolitical,801080,-,0,0.4796945492412598,True,False,False
2025-04-07,market_event,801080,-,0,0.47900463705351876,True,False,False
2025-04-07,market_event,801790,-,0,0.5387717072174978,True,False,False
2025-04-07,market_event,801750,-,0,0.5121742084035038,True,False,False
2025-04-07,market_event,801730,-,0,0.49801960341611035,True,False,False
2025-04-07,market_event,801880,-,0,0.5000217202511327,True,False,False
2025-05-07,monetary_policy,801780,+,+,0.5223426805021344,False,True,True
2025-05-07,monetary_policy,801790,+,+,0.6185657653101968,False,True,True
2025-05-07,monetary_policy,801180,-,0,0.5172612697075943,True,False,False
2025-05-07,monetary_policy,801710,-,+,0.5471214039557941,False,False,False
2025-05-20,monetary_policy,801780,+,-,0.45775751238499074,False,False,False
2025-05-20,monetary_policy,801790,-,+,0.5546136212674632,False,False,False
2025-05-20,monetary_policy,801180,-,-,0.44815315225439006,False,True,True
2025-05-20,monetary_policy,801710,-,-,0.47829744077024205,False,True,True
