event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct
2021-07-09,801780,monetary_policy,-,-,0.3210340701550185,0.357931859689963,False,1,1
2021-07-09,801790,monetary_policy,+,-,0.3785039968615451,0.24299200627690976,False,0,0
2021-07-09,801180,monetary_policy,-,-,0.31507880242769626,0.3698423951446075,False,1,1
2021-07-26,801760,industry_policy,-,+,0.5637036723503897,0.1274073447007793,False,0,0
2021-09-02,801750,capital_market_policy,+,-,0.47353754412655913,0.05292491174688174,True,0,0
2021-09-02,801790,capital_market_policy,+,-,0.4990108641945368,0.001978271610926452,True,0,0
2021-09-02,801780,capital_market_policy,+,-,0.44935071250083336,0.10129857499833328,True,0,0
2021-10-08,801760,industry_policy,+,+,0.7187897390275427,0.43757947805508546,False,1,1
2021-10-08,801750,industry_policy,+,+,0.778492176360934,0.5569843527218681,False,1,1
2021-11-26,801150,industry_policy,-,+,0.618985199898858,0.23797039979771606,False,0,0
2021-12-03,801150,industry_policy,-,+,0.5840321891264542,0.16806437825290832,False,0,0
2021-12-06,801790,monetary_policy,+,-,0.21205732448085615,0.5758853510382878,False,0,0
2021-12-06,801780,monetary_policy,-,-,0.12265838887663601,0.754683222246728,False,1,1
2021-12-06,801180,monetary_policy,-,-,0.14574592174917,0.70850815650166,False,1,1
2021-12-20,801790,monetary_policy,-,+,0.6503547193644889,0.3007094387289777,False,0,0
2021-12-20,801780,monetary_policy,-,-,0.34798450717729357,0.30403098564541287,False,1,1
2022-01-17,801790,monetary_policy,+,-,0.4350189181454089,0.12996216370918223,False,0,0
2022-01-17,801180,monetary_policy,+,-,0.3262164177544553,0.3475671644910894,False,0,0
2022-01-17,801780,monetary_policy,+,-,0.2901314245948591,0.41973715081028184,False,0,0
2022-01-20,801780,monetary_policy,+,-,0.34046608975571174,0.3190678204885765,False,0,0
2022-01-20,801790,monetary_policy,+,-,0.46584238876776507,0.06831522246446986,True,0,0
2022-01-20,801180,monetary_policy,-,-,0.32284620136614484,0.35430759726771033,False,1,1
2022-01-20,801710,monetary_policy,-,-,0.36447062881950065,0.2710587423609987,False,1,1
2022-01-24,801780,monetary_policy,+,-,0.33642109732639774,0.3271578053472045,False,0,0
2022-01-24,801790,monetary_policy,-,-,0.40783234279399183,0.18433531441201634,False,1,1
2022-01-24,801180,monetary_policy,+,-,0.3155054702411534,0.36898905951769323,False,0,0
2022-04-15,801180,monetary_policy,-,-,0.2776461840164488,0.4447076319671024,False,1,1
2022-04-15,801780,monetary_policy,+,-,0.3226251074620019,0.3547497850759962,False,0,0
2022-04-15,801790,monetary_policy,+,-,0.3929138158516206,0.21417236829675879,False,0,0
2022-04-25,801780,monetary_policy,-,-,0.4910900802871951,0.01781983942560983,True,1,0
2022-04-25,801790,monetary_policy,-,+,0.5879176552949441,0.17583531058988822,False,0,0
2022-04-25,801180,monetary_policy,-,-,0.37811184215561777,0.24377631568876446,False,1,1
2022-05-20,801710,monetary_policy,-,-,0.399147279811494,0.201705440377012,False,1,1
2022-05-20,801180,monetary_policy,-,-,0.3330754410066787,0.33384911798664263,False,1,1
2022-08-15,801790,monetary_policy,-,-,0.30115446714001526,0.3976910657199695,False,1,1
2022-08-15,801180,monetary_policy,+,-,0.19403500333360296,0.6119299933327941,False,0,0
2022-08-15,801780,monetary_policy,-,-,0.284396312421342,0.431207375157316,False,1,1
2022-08-22,801780,monetary_policy,+,+,0.5566204805570276,0.11324096111405524,True,1,0
2022-08-22,801790,monetary_policy,+,+,0.5867620414167077,0.17352408283341547,False,1,1
2022-08-22,801180,monetary_policy,-,-,0.3729016942333687,0.25419661153326256,False,1,1
2022-08-22,801710,monetary_policy,-,-,0.4067112527411261,0.18657749451774785,False,1,1
2022-09-05,801780,monetary_policy,+,-,0.4797795002261499,0.040440999547700196,True,0,0
2022-09-05,801790,monetary_policy,+,+,0.5861434371207839,0.17228687424156774,False,1,1
2022-09-05,801180,monetary_policy,+,-,0.28046893920781896,0.4390621215843621,False,0,0
2022-10-07,801880,geopolitical,+,+,0.5812527029885881,0.16250540597717622,False,1,1
2022-10-07,801080,geopolitical,+,+,0.7010686387629823,0.4021372775259646,False,1,1
2022-10-07,801110,geopolitical,-,+,0.7824085981844846,0.5648171963689692,False,0,0
2022-10-07,801890,geopolitical,+,+,0.6426093577606463,0.28521871552129263,False,1,1
2022-10-07,801750,geopolitical,+,+,0.7328328144524998,0.46566562890499963,False,1,1
2022-10-07,801770,geopolitical,+,+,0.7326861794971202,0.46537235899424045,False,1,1
2022-10-07,801030,geopolitical,+,+,0.8001622441817233,0.6003244883634467,False,1,1
2022-11-25,801180,monetary_policy,+,-,0.16597063740565565,0.6680587251886887,False,0,0
2022-11-25,801710,monetary_policy,+,-,0.27454371453808923,0.45091257092382153,False,0,0
2022-11-25,801780,monetary_policy,+,-,0.37677203670069326,0.24645592659861348,False,0,0
2022-11-25,801790,monetary_policy,+,-,0.4266093547572153,0.14678129048556943,False,0,0
2022-11-28,801710,industry_policy,+,-,0.39621942123825027,0.20756115752349946,False,0,0
2022-11-28,801180,industry_policy,-,-,0.3494736297631269,0.3010527404737462,False,1,1
2022-11-28,801780,industry_policy,-,-,0.44288686009424627,0.11422627981150746,True,1,0
