event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct
2021-07-09,801780,monetary_policy,-,-,0.3854698501566802,0.22906029968663955,False,1,1
2021-07-09,801790,monetary_policy,+,-,0.3992510709673607,0.20149785806527865,False,0,0
2021-07-09,801180,monetary_policy,-,-,0.3278213541658477,0.34435729166830464,False,1,1
2021-07-26,801760,industry_policy,-,-,0.41970473295551725,0.1605905340889655,False,1,1
2021-09-02,801750,capital_market_policy,+,-,0.4327048316179806,0.13459033676403875,False,0,0
2021-09-02,801790,capital_market_policy,+,+,0.5166463406990005,0.03329268139800101,True,1,0
2021-09-02,801780,capital_market_policy,+,-,0.4702336800474286,0.05953263990514279,True,0,0
2021-10-08,801760,industry_policy,+,+,0.5841890624477848,0.16837812489556958,False,1,1
2021-10-08,801750,industry_policy,+,+,0.6000558128218627,0.20011162564372542,False,1,1
2021-11-26,801150,industry_policy,-,+,0.5187920960141842,0.03758419202836838,True,0,0
2021-12-03,801150,industry_policy,-,-,0.48561260155971403,0.02877479688057194,True,1,0
2021-12-06,801790,monetary_policy,+,-,0.3667285973242591,0.2665428053514818,False,0,0
2021-12-06,801780,monetary_policy,-,-,0.248355503942629,0.503288992114742,False,1,1
2021-12-06,801180,monetary_policy,-,-,0.2711617156708256,0.4576765686583488,False,1,1
2021-12-20,801790,monetary_policy,-,+,0.5608075356132887,0.12161507122657733,False,0,0
2021-12-20,801780,monetary_policy,-,-,0.3591599499144184,0.2816801001711632,False,1,1
2022-01-17,801790,monetary_policy,+,-,0.468758273290287,0.06248345341942596,True,0,0
2022-01-17,801180,monetary_policy,+,-,0.43092691674829997,0.13814616650340006,False,0,0
2022-01-17,801780,monetary_policy,+,-,0.37742165086821766,0.24515669826356468,False,0,0
2022-01-20,801780,monetary_policy,+,-,0.42732668866759715,0.1453466226648057,False,0,0
2022-01-20,801790,monetary_policy,+,-,0.4842232286296355,0.03155354274072897,True,0,0
2022-01-20,801180,monetary_policy,-,-,0.4280558004088173,0.1438883991823654,False,1,1
2022-01-20,801710,monetary_policy,-,+,0.5391155252377822,0.07823105047556433,True,0,0
2022-01-24,801780,monetary_policy,+,-,0.47257226292649934,0.054855474147001315,True,0,0
2022-01-24,801790,monetary_policy,-,+,0.524883130344424,0.04976626068884804,True,0,0
2022-01-24,801180,monetary_policy,+,-,0.4788549877646511,0.04229002447069785,True,0,0
2022-04-15,801180,monetary_policy,-,+,0.5336401615876077,0.06728032317521548,True,0,0
2022-04-15,801780,monetary_policy,+,-,0.4272406473857385,0.14551870522852295,False,0,0
2022-04-15,801790,monetary_policy,+,+,0.5029733439438702,0.005946687887740332,True,1,0
2022-04-25,801780,monetary_policy,-,+,0.5091645741570956,0.01832914831419119,True,0,0
2022-04-25,801790,monetary_policy,-,+,0.5781169912968338,0.1562339825936676,False,0,0
2022-04-25,801180,monetary_policy,-,+,0.5568640885008389,0.11372817700167781,True,0,0
2022-05-20,801710,monetary_policy,-,-,0.49979101795268355,0.0004179640946329055,True,1,0
2022-05-20,801180,monetary_policy,-,+,0.5284359332424656,0.056871866484931255,True,0,0
2022-08-15,801790,monetary_policy,-,-,0.4537259718880091,0.09254805622398177,True,1,0
2022-08-15,801180,monetary_policy,+,-,0.39276846206871197,0.21446307586257607,False,0,0
2022-08-15,801780,monetary_policy,-,-,0.3534763444062047,0.29304731118759064,False,1,1
2022-08-22,801780,monetary_policy,+,-,0.4426812837680232,0.11463743246395364,True,0,0
2022-08-22,801790,monetary_policy,+,+,0.5572301346062152,0.11446026921243035,True,1,0
2022-08-22,801180,monetary_policy,-,-,0.44631183509116845,0.1073763298176631,True,1,0
2022-08-22,801710,monetary_policy,-,-,0.44155748816533885,0.1168850236693223,True,1,0
2022-09-05,801780,monetary_policy,+,-,0.47268070928196615,0.0546385814360677,True,0,0
2022-09-05,801790,monetary_policy,+,+,0.6100330729940276,0.2200661459880553,False,1,1
2022-09-05,801180,monetary_policy,+,-,0.447241042076925,0.10551791584615,True,0,0
2022-10-07,801880,geopolitical,+,+,0.562463230605564,0.12492646121112805,False,1,1
2022-10-07,801080,geopolitical,+,+,0.5624350757230936,0.12487015144618718,False,1,1
2022-10-07,801110,geopolitical,-,+,0.6139851501220643,0.22797030024412868,False,0,0
2022-10-07,801890,geopolitical,+,+,0.5805816690170026,0.16116333803400518,False,1,1
2022-10-07,801750,geopolitical,+,+,0.5637958580360933,0.12759171607218667,False,1,1
2022-10-07,801770,geopolitical,+,+,0.5571773349015889,0.11435466980317788,True,1,0
2022-10-07,801030,geopolitical,+,+,0.6322280629803523,0.26445612596070456,False,1,1
2022-11-25,801180,monetary_policy,+,-,0.35160638512876385,0.2967872297424723,False,0,0
2022-11-25,801710,monetary_policy,+,-,0.40484235253320267,0.19031529493359467,False,0,0
2022-11-25,801780,monetary_policy,+,-,0.3895022935090451,0.22099541298190983,False,0,0
2022-11-25,801790,monetary_policy,+,-,0.4932927467913337,0.01341450641733255,True,0,0
2022-11-28,801710,industry_policy,+,-,0.4452041163747117,0.10959176725057662,True,0,0
2022-11-28,801180,industry_policy,-,-,0.4433083612615959,0.11338327747680821,True,1,0
2022-11-28,801780,industry_policy,-,-,0.40057121345018826,0.19885757309962349,False,1,1
2023-02-01,801790,capital_market_policy,-,+,0.566777208278997,0.13355441655799405,False,0,0
2023-02-01,801780,capital_market_policy,-,-,0.4997369269277028,0.0005261461445944526,True,1,0
2023-02-01,801750,capital_market_policy,+,+,0.5900709103407853,0.18014182068157059,False,1,1
2023-02-17,801790,capital_market_policy,+,-,0.29769081471836506,0.4046183705632699,False,0,0
2023-02-17,801780,capital_market_policy,+,-,0.20445532334884964,0.5910893533023007,False,0,0
2023-02-17,801750,capital_market_policy,-,-,0.39417648493578505,0.2116470301284299,False,1,1
2023-03-17,801180,monetary_policy,-,-,0.260799425236182,0.478401149527636,False,1,1
2023-03-17,801790,monetary_policy,+,-,0.37786535739347843,0.24426928521304314,False,0,0
2023-03-17,801780,monetary_policy,-,-,0.3474821640508734,0.3050356718982532,False,1,1
2023-05-21,801080,geopolitical,+,+,0.5270840170992015,0.05416803419840299,True,1,0
2023-05-21,801750,geopolitical,+,-,0.48657343132898134,0.026853137342037314,True,0,0
2023-05-21,801770,geopolitical,+,+,0.5606419978719954,0.12128399574399085,False,1,1
2023-06-13,801780,monetary_policy,-,-,0.39568035673804136,0.20863928652391728,False,1,1
2023-06-13,801790,monetary_policy,-,-,0.4806172459230714,0.03876550815385715,True,1,0
2023-06-13,801180,monetary_policy,-,-,0.3297054865940504,0.3405890268118992,False,1,1
2023-06-15,801180,monetary_policy,-,-,0.3448235432955685,0.31035291340886295,False,1,1
2023-06-15,801780,monetary_policy,-,-,0.4029567573021816,0.19408648539563678,False,1,1
2023-06-15,801790,monetary_policy,-,-,0.47748891938099214,0.04502216123801572,True,1,0
2023-06-20,801780,monetary_policy,+,-,0.3660037784460303,0.26799244310793935,False,0,0
2023-06-20,801790,monetary_policy,-,-,0.49535367025543636,0.009292659489127275,True,1,0
2023-06-20,801180,monetary_policy,-,-,0.39123557392351965,0.2175288521529607,False,1,1
2023-06-20,801710,monetary_policy,-,-,0.47462668252610035,0.050746634947799296,True,1,0
2023-06-21,801730,industry_policy,+,+,0.5037568427455054,0.007513685491010724,True,1,0
2023-06-21,801160,industry_policy,+,-,0.31766858654663743,0.36466282690672513,False,0,0
2023-06-21,801880,industry_policy,+,+,0.5355329382148116,0.07106587642962325,True,1,0
2023-06-21,801050,industry_policy,+,-,0.49363416271223093,0.012731674575538143,True,0,0
2023-07-03,801030,geopolitical,+,+,0.7158937951217088,0.4317875902434176,False,1,1
2023-07-03,801080,geopolitical,+,+,0.5954520562990409,0.1909041125980817,False,1,1
2023-07-03,801880,geopolitical,+,+,0.6978922398350219,0.3957844796700438,False,1,1
2023-07-03,801110,geopolitical,-,+,0.7346811742102958,0.46936234842059155,False,0,0
2023-07-03,801890,geopolitical,-,+,0.6510244449200475,0.30204888984009504,False,0,0
2023-07-03,801050,geopolitical,+,+,0.6595223511348529,0.3190447022697058,False,1,1
2023-07-21,801710,industry_policy,+,+,0.5310223346834437,0.06204466936688746,True,1,0
2023-07-21,801780,industry_policy,+,+,0.5304863981193938,0.0609727962387876,True,1,0
2023-07-21,801180,industry_policy,+,+,0.5498110824049892,0.09962216480997843,True,1,0
2023-07-24,801750,capital_market_policy,-,-,0.4448043474763699,0.11039130504726025,True,1,0
2023-07-24,801760,capital_market_policy,-,-,0.41711812338238907,0.16576375323522186,False,1,1
2023-07-24,801790,capital_market_policy,+,+,0.5932644189809184,0.18652883796183684,False,1,1
2023-07-24,801780,capital_market_policy,+,-,0.44993098086206834,0.10013803827586332,True,0,0
2023-08-09,801750,geopolitical,-,-,0.457777829859621,0.08444434028075798,True,1,0
2023-08-09,801770,geopolitical,-,-,0.4789527366146755,0.042094526770648955,True,1,0
2023-08-09,801080,geopolitical,-,-,0.43155844482420225,0.1368831103515955,False,1,1
2023-08-15,801780,monetary_policy,+,-,0.40928137454709246,0.18143725090581508,False,0,0
2023-08-15,801790,monetary_policy,+,+,0.5372648234627653,0.07452964692553055,True,1,0
2023-08-15,801180,monetary_policy,+,-,0.406858038064396,0.18628392387120796,False,0,0
2023-08-15,801710,monetary_policy,+,-,0.4309709552232103,0.13805808955357945,False,0,0
2023-08-21,801780,monetary_policy,+,+,0.5467924008257973,0.09358480165159455,True,1,0
2023-08-21,801790,monetary_policy,+,+,0.6645546938335314,0.32910938766706277,False,1,1
2023-08-25,801710,industry_policy,+,-,0.35447523898425015,0.2910495220314997,False,0,0
2023-08-25,801780,industry_policy,-,-,0.42058437246360875,0.1588312550727825,False,1,1
2023-08-25,801180,industry_policy,+,-,0.35864339922532046,0.2827132015493591,False,0,0
2023-08-27,801790,capital_market_policy,-,-,0.4104999191987372,0.17900016160252563,False,1,1
2023-08-27,801780,capital_market_policy,-,-,0.38032608261102113,0.23934783477795774,False,1,1
2023-09-01,801790,capital_market_policy,+,-,0.45974533047939503,0.08050933904120994,True,0,0
2023-09-01,801780,capital_market_policy,+,-,0.43414849127061883,0.13170301745876234,False,0,0
2023-09-01,801750,capital_market_policy,-,-,0.49859557653035425,0.0028088469392915094,True,1,0
2023-09-15,801180,monetary_policy,-,-,0.22024030341403167,0.5595193931719367,False,1,1
2023-09-15,801780,monetary_policy,+,-,0.378457229494623,0.24308554101075397,False,0,0
2023-09-15,801790,monetary_policy,+,-,0.3782213341225298,0.24355733175494043,False,0,0
2023-10-07,801040,geopolitical,+,-,0.4286499938348602,0.14270001233027962,False,0,0
2023-10-07,801030,geopolitical,-,-,0.46650339900079446,0.06699320199841108,True,1,0
2023-10-17,801080,geopolitical,-,-,0.4332111441498636,0.13357771170027277,False,1,1
2023-10-17,801880,geopolitical,-,+,0.5406000016750985,0.08120000335019695,True,0,0
2023-10-17,801110,geopolitical,+,+,0.5003394495816118,0.0006788991632236119,True,1,0
2023-10-17,801890,geopolitical,-,-,0.42795820510214466,0.14408358979571068,False,1,1
2023-10-17,801750,geopolitical,-,-,0.38974885331080955,0.2205022933783809,False,1,1
2023-10-17,801770,geopolitical,-,-,0.4788364867481322,0.042327026503735654,True,1,0
2023-10-17,801030,geopolitical,+,-,0.44185685577873146,0.11628628844253708,True,0,0
2023-10-20,801030,geopolitical,+,-,0.42569745366792955,0.1486050926641409,False,0,0
2023-10-20,801050,geopolitical,+,-,0.4276068954600002,0.14478620907999962,False,0,0
2023-10-20,801890,geopolitical,+,-,0.4426542754360935,0.11469144912781304,True,0,0
2023-10-20,801880,geopolitical,+,+,0.5033305045847587,0.006661009169517396,True,1,0
2023-10-20,801080,geopolitical,-,-,0.4482351773978208,0.10352964520435837,True,1,0
2023-10-20,801110,geopolitical,-,-,0.46518144006349227,0.06963711987301546,True,1,0
2023-10-31,801180,industry_policy,+,-,0.3590124143346864,0.2819751713306272,False,0,0
2023-10-31,801780,industry_policy,-,-,0.4057457610308336,0.1885084779383328,False,1,1
2023-10-31,801790,industry_policy,+,-,0.31365588594601235,0.3726882281079753,False,0,0
2024-01-24,801180,monetary_policy,+,-,0.37043450276321704,0.2591309944735659,False,0,0
2024-01-24,801710,monetary_policy,+,-,0.4332586717388205,0.13348265652235902,False,0,0
2024-01-24,801780,monetary_policy,+,+,0.5856884623774716,0.17137692475494326,False,1,1
2024-01-24,801790,monetary_policy,+,+,0.5380456204448503,0.07609124088970054,True,1,0
2024-02-05,801790,market_event,-,+,0.6167756404899716,0.23355128097994315,True,0,0
2024-02-05,801780,market_event,-,+,0.6725082265764248,0.3450164531528497,True,0,0
2024-02-05,801750,market_event,+,+,0.570230114968197,0.14046022993639395,True,1,0
2024-02-05,801080,market_event,+,+,0.5069717909121643,0.013943581824328533,True,1,0
2024-02-07,801790,capital_market_policy,-,+,0.652549899783206,0.305099799566412,False,0,0
2024-02-07,801780,capital_market_policy,-,+,0.6366745109903512,0.27334902198070243,False,0,0
2024-02-20,801710,monetary_policy,+,-,0.43243800767906737,0.13512398464186526,False,0,0
2024-02-20,801780,monetary_policy,-,+,0.6191239584095598,0.2382479168191196,False,0,0
2024-02-20,801180,monetary_policy,+,-,0.43385493367695205,0.1322901326460959,False,0,0
2024-03-13,801040,industry_policy,+,-,0.40005397644915,0.19989204710170005,False,0,0
2024-03-13,801030,industry_policy,+,-,0.45547426193532536,0.08905147612934927,True,0,0
2024-03-13,801880,industry_policy,+,-,0.4787943994746292,0.04241120105074159,True,0,0
2024-03-13,801890,industry_policy,+,-,0.4712780833628234,0.057443833274353207,True,0,0
2024-04-12,801790,capital_market_policy,-,-,0.408618725947425,0.18276254810515002,False,1,1
2024-04-12,801780,capital_market_policy,+,-,0.4705756241185294,0.05884875176294124,True,0,0
2024-05-14,801080,geopolitical,+,+,0.5261192246391115,0.052238449278223076,True,1,0
2024-05-14,801880,geopolitical,-,+,0.6462029296779429,0.2924058593558858,True,0,0
2024-05-14,801730,geopolitical,-,+,0.6153086257275955,0.23061725145519096,True,0,0
2024-05-17,801780,industry_policy,+,-,0.4881117553407206,0.023776489318558802,True,0,0
2024-05-17,801180,industry_policy,+,-,0.4465897297918106,0.10682054041637878,True,0,0
2024-05-17,801710,industry_policy,-,-,0.44906102222486644,0.10187795555026713,True,1,0
2024-05-24,801790,capital_market_policy,-,+,0.5137111945354195,0.027422389070838937,True,0,0
2024-05-24,801780,capital_market_policy,+,+,0.521434865264066,0.04286973052813203,True,1,0
2024-05-24,801750,capital_market_policy,-,+,0.5368019846519996,0.07360396930399915,True,0,0
2024-06-19,801790,capital_market_policy,-,-,0.46090374277449836,0.07819251445100328,True,1,0
2024-06-19,801780,capital_market_policy,+,-,0.4334820687691868,0.13303586246162635,False,0,0
2024-07-10,801750,capital_market_policy,-,+,0.5632681392050689,0.12653627841013781,False,0,0
2024-07-10,801790,capital_market_policy,+,-,0.4980469580818943,0.0039060838362113826,True,0,0
2024-07-10,801780,capital_market_policy,-,+,0.5741832490595309,0.14836649811906177,False,0,0
2024-07-22,801710,monetary_policy,+,-,0.43642955018304985,0.1271408996339003,False,0,0
2024-07-22,801180,monetary_policy,+,-,0.3755408936909965,0.24891821261800695,False,0,0
2024-07-22,801780,monetary_policy,+,+,0.5759040208060748,0.15180804161214967,False,1,1
2024-07-22,801790,monetary_policy,+,+,0.5571652765472642,0.11433055309452844,True,1,0
2024-08-05,801790,market_event,-,+,0.6906352426056912,0.3812704852113824,True,0,0
2024-08-05,801080,market_event,-,+,0.5776283264371243,0.1552566528742485,True,0,0
2024-08-05,801750,market_event,-,+,0.6489361637429674,0.29787232748593473,True,0,0
2024-08-05,801770,market_event,-,+,0.5788336805940681,0.1576673611881363,True,0,0
2024-08-15,801050,geopolitical,+,-,0.4367420400220712,0.12651591995585765,False,0,0
2024-08-15,801030,geopolitical,-,-,0.4742572474119119,0.05148550517617623,True,1,0
2024-08-15,801890,geopolitical,-,+,0.5611030094903351,0.12220601898067018,False,0,0
2024-08-15,801880,geopolitical,-,-,0.4895451134887661,0.02090977302246777,True,1,0
2024-08-15,801080,geopolitical,-,-,0.42055348311539464,0.1588930337692107,False,1,1
2024-08-15,801110,geopolitical,+,+,0.5501484628601461,0.10029692572029214,True,1,0
2024-09-09,801080,capital_market_policy,-,-,0.4764514154335102,0.047097169132979566,True,1,0
2024-09-09,801750,capital_market_policy,+,+,0.5693562406157044,0.1387124812314089,False,1,1
2024-09-09,801770,capital_market_policy,+,+,0.5525890547381317,0.10517810947626338,True,1,0
2024-09-09,801790,capital_market_policy,+,+,0.624452328962698,0.24890465792539596,False,1,1
2024-09-24,801750,monetary_policy,+,+,0.656769686483869,0.31353937296773804,False,1,1
2024-09-24,801180,monetary_policy,+,+,0.5436835287065245,0.08736705741304895,True,1,0
2024-09-24,801780,monetary_policy,-,-,0.4497362534281814,0.10052749314363718,True,1,0
2024-09-24,801790,monetary_policy,+,+,0.689383260094256,0.378766520188512,False,1,1
2024-09-26,801180,capital_market_policy,-,+,0.5225505651780631,0.04510113035612617,True,0,0
2024-09-26,801710,capital_market_policy,-,-,0.4717680752318673,0.056463849536265376,True,1,0
2024-09-26,801780,capital_market_policy,-,-,0.45372212519916433,0.09255574960167134,True,1,0
2024-09-27,801790,capital_market_policy,+,+,0.5699960387072558,0.13999207741451158,False,1,1
2024-09-27,801080,capital_market_policy,+,+,0.5446019696439606,0.08920393928792114,True,1,0
2024-09-27,801750,capital_market_policy,+,+,0.6357883044397463,0.27157660887949264,False,1,1
2024-09-27,801030,capital_market_policy,-,+,0.5441145653433969,0.08822913068679372,True,0,0
2024-10-21,801790,monetary_policy,-,-,0.4938643810264694,0.012271237947061198,True,1,0
2024-10-21,801750,monetary_policy,+,-,0.44365642293675356,0.11268715412649288,True,0,0
