代码,日期,收盘,开盘,最高,最低,成交量,成交额,industry_code,industry_name
801010,2019-01-02,2268.97,2279.13,2283.12,2262.93,6.75211492,49.8441891794,801010,农林牧渔
801010,2019-01-03,2265.85,2269.78,2289.5,2262.24,7.57874739,54.650204166099996,801010,农林牧渔
801010,2019-01-04,2318.38,2251.27,2318.38,2251.27,11.38766039,78.2070216634,801010,农林牧渔
801010,2019-01-07,2372.63,2328.62,2373.72,2326.03,12.23544641,92.2030433121,801010,农林牧渔
801010,2019-01-08,2355.36,2354.84,2365.81,2342.08,9.11999888,65.9247054772,801010,农林牧渔
801010,2019-01-09,2354.51,2358.02,2389.42,2353.79,10.21792585,75.4800842203,801010,农林牧渔
801010,2019-01-10,2356.07,2353.78,2365.8,2339.35,8.65330612,63.8503335234,801010,农林牧渔
801010,2019-01-11,2365.73,2347.15,2371.81,2346.85,9.34504566,58.8935448024,801010,农林牧渔
801010,2019-01-14,2366.05,2366.54,2391.36,2364.0,10.47818491,69.0076704384,801010,农林牧渔
801010,2019-01-15,2369.36,2363.71,2372.83,2335.53,9.26865204,66.5799124201,801010,农林牧渔
801010,2019-01-16,2367.74,2371.2,2390.02,2365.0,8.42359464,57.231479478000004,801010,农林牧渔
801010,2019-01-17,2354.69,2372.25,2378.99,2352.2,7.95025031,52.3980626865,801010,农林牧渔
801010,2019-01-18,2397.61,2363.55,2397.76,2354.61,7.90312781,60.2030150371,801010,农林牧渔
801010,2019-01-21,2390.0,2403.94,2410.25,2387.28,9.70221896,76.6376799299,801010,农林牧渔
801010,2019-01-22,2365.47,2383.94,2384.03,2360.64,8.95677665,69.2516927569,801010,农林牧渔
801010,2019-01-23,2392.99,2366.05,2401.05,2363.33,10.07181426,70.2773746056,801010,农林牧渔
801010,2019-01-24,2420.67,2396.01,2439.72,2395.95,13.15232759,93.40718114170001,801010,农林牧渔
801010,2019-01-25,2402.37,2427.6,2427.98,2400.85,9.89012062,70.2567298267,801010,农林牧渔
801010,2019-01-28,2411.2,2415.78,2426.03,2404.7,8.89628762,73.1935634984,801010,农林牧渔
801010,2019-01-29,2397.31,2402.35,2411.39,2370.75,10.20678287,83.22796385609999,801010,农林牧渔
801010,2019-01-30,2374.53,2388.36,2406.55,2374.53,7.8478136,66.9170644746,801010,农林牧渔
801010,2019-01-31,2354.58,2370.87,2386.39,2346.71,8.77929325,68.9687603671,801010,农林牧渔
801010,2019-02-01,2397.26,2359.76,2397.92,2359.41,7.12671102,61.462385893100006,801010,农林牧渔
801010,2019-02-11,2519.79,2404.21,2527.48,2404.16,9.9883701,91.5996229301,801010,农林牧渔
801010,2019-02-12,2552.59,2528.65,2553.39,2527.41,11.78393701,97.07477369819999,801010,农林牧渔
801010,2019-02-13,2566.04,2553.11,2572.18,2540.96,12.04394528,98.2041270712,801010,农林牧渔
801010,2019-02-14,2568.85,2563.75,2581.17,2553.32,12.21101434,92.939981692,801010,农林牧渔
801010,2019-02-15,2651.03,2570.07,2678.61,2567.49,19.71010035,150.2522985975,801010,农林牧渔
801010,2019-02-18,2745.71,2655.89,2745.71,2655.77,21.205999,164.5932226387,801010,农林牧渔
801010,2019-02-19,2738.59,2752.76,2772.74,2711.43,20.37276512,161.9462847907,801010,农林牧渔
801010,2019-02-20,2798.22,2781.99,2841.82,2755.81,22.26747093,176.9011360243,801010,农林牧渔
801010,2019-02-21,2835.97,2796.86,2914.08,2782.83,24.13865593,204.062232288,801010,农林牧渔
801010,2019-02-22,2868.31,2824.23,2878.6,2792.97,22.08405596,177.9505261553,801010,农林牧渔
801010,2019-02-25,2908.48,2874.3,2927.37,2824.01,30.89700762,256.9649759112,801010,农林牧渔
801010,2019-02-26,2990.55,2899.37,3026.24,2882.8,32.76812513,288.7290958802,801010,农林牧渔
801010,2019-02-27,2905.64,2985.85,2988.55,2884.93,29.87382778,259.87187760119997,801010,农林牧渔
801010,2019-02-28,2872.05,2882.08,2938.44,2841.38,20.24048819,182.96501456709998,801010,农林牧渔
801010,2019-03-01,2944.94,2907.43,2945.46,2876.66,19.1105158,187.1118240295,801010,农林牧渔
801010,2019-03-04,3103.56,3010.99,3111.46,3010.86,28.49796805,280.3780153038,801010,农林牧渔
801010,2019-03-05,3216.48,3119.16,3238.74,3118.27,27.77197474,284.82728072919997,801010,农林牧渔
801010,2019-03-06,3260.96,3183.22,3263.36,3168.95,29.50036543,273.5669659769,801010,农林牧渔
801010,2019-03-07,3269.19,3280.2,3326.8,3231.71,29.97516823,280.1550522183,801010,农林牧渔
801010,2019-03-08,3294.55,3205.67,3371.55,3185.47,32.57731307,312.3444528343,801010,农林牧渔
801010,2019-03-11,3414.73,3366.6,3417.81,3263.7,27.95159652,298.1023573278,801010,农林牧渔
801010,2019-03-12,3613.08,3385.28,3643.66,3385.28,35.85117372,367.944148977,801010,农林牧渔
801010,2019-03-13,3393.93,3638.45,3638.45,3377.12,35.00453832,377.68813504379995,801010,农林牧渔
801010,2019-03-14,3200.63,3330.9,3330.9,3159.64,26.33321528,275.5313252115,801010,农林牧渔
801010,2019-03-15,3271.65,3263.45,3313.78,3231.89,20.9644467,225.14628118080003,801010,农林牧渔
801010,2019-03-18,3386.57,3333.6,3386.57,3273.39,21.77061266,250.493097052,801010,农林牧渔
801010,2019-03-19,3397.85,3385.59,3413.44,3336.64,21.34958877,220.6350259121,801010,农林牧渔
801010,2019-03-20,3313.56,3365.72,3377.3,3233.11,24.23399527,253.9108918629,801010,农林牧渔
801010,2019-03-21,3344.03,3297.18,3373.04,3270.11,24.67788022,246.4118153132,801010,农林牧渔
801010,2019-03-22,3293.21,3341.77,3341.77,3209.08,23.63905799,235.82078082310002,801010,农林牧渔
801010,2019-03-25,3278.83,3219.39,3325.81,3218.91,22.38140338,212.830129425,801010,农林牧渔
801010,2019-03-26,3264.27,3311.62,3365.93,3257.66,22.55897318,227.5783253832,801010,农林牧渔
801010,2019-03-27,3247.76,3254.12,3268.77,3212.89,20.81179397,214.8126566737,801010,农林牧渔
801010,2019-03-28,3235.3,3225.54,3281.06,3208.71,18.88430215,193.6867027618,801010,农林牧渔
801010,2019-03-29,3375.8,3232.07,3375.8,3232.01,20.42105841,225.80208504560002,801010,农林牧渔
801010,2019-04-01,3554.42,3409.8,3557.04,3409.8,23.26147719,262.8806507123,801010,农林牧渔
801010,2019-04-02,3513.06,3605.26,3605.26,3485.11,23.63887969,276.1598303053,801010,农林牧渔
801010,2019-04-03,3527.27,3486.77,3527.27,3466.94,18.38143931,195.94205586959998,801010,农林牧渔
801010,2019-04-04,3598.04,3549.52,3617.67,3508.73,22.76817316,252.8507348308,801010,农林牧渔
801010,2019-04-08,3590.22,3629.57,3654.26,3547.44,30.12432546,308.8241098768,801010,农林牧渔
801010,2019-04-09,3531.06,3563.25,3564.26,3510.11,23.80638379,234.82057284709998,801010,农林牧渔
801010,2019-04-10,3523.21,3508.23,3553.94,3480.39,20.68682051,220.63194468310002,801010,农林牧渔
801010,2019-04-11,3512.2,3527.1,3571.21,3490.15,22.73331605,246.9839440329,801010,农林牧渔
801010,2019-04-12,3578.47,3510.64,3636.36,3503.82,24.19463875,263.21682421229997,801010,农林牧渔
801010,2019-04-15,3519.36,3620.23,3662.21,3518.33,23.08442254,270.0568515365,801010,农林牧渔
801010,2019-04-16,3493.5,3485.85,3495.93,3379.22,19.90725611,230.56875480189998,801010,农林牧渔
801010,2019-04-17,3600.74,3487.56,3631.14,3480.36,23.71537339,272.9962594242,801010,农林牧渔
801010,2019-04-18,3580.75,3586.23,3662.07,3577.12,26.01069624,261.8506954361,801010,农林牧渔
801010,2019-04-19,3575.84,3568.95,3608.79,3545.36,20.33513146,196.59362365319998,801010,农林牧渔
801010,2019-04-22,3670.43,3601.68,3704.03,3600.5,23.95659829,267.4622062534,801010,农林牧渔
801010,2019-04-23,3657.84,3671.7,3724.74,3605.79,31.26264928,339.6177471473,801010,农林牧渔
801010,2019-04-24,3745.89,3673.2,3745.89,3642.9,27.21839799,304.2481115579,801010,农林牧渔
801010,2019-04-25,3716.54,3719.39,3890.82,3702.26,28.13837991,382.1405006983,801010,农林牧渔
801010,2019-04-26,3577.3,3666.65,3690.7,3546.53,22.86306786,280.5212880671,801010,农林牧渔
801010,2019-04-29,3442.73,3552.22,3576.0,3436.39,19.095212,228.0932982018,801010,农林牧渔
801010,2019-04-30,3572.33,3421.41,3591.38,3421.36,17.04724083,225.09307741779998,801010,农林牧渔
801010,2019-05-06,3364.21,3446.17,3553.36,3324.46,25.19351639,281.4422712677,801010,农林牧渔
801010,2019-05-07,3373.81,3410.82,3451.53,3275.07,25.42281052,278.3138759313,801010,农林牧渔
801010,2019-05-08,3238.46,3291.72,3335.72,3226.89,26.81547611,278.70959302,801010,农林牧渔
801010,2019-05-09,3279.25,3213.43,3288.6,3197.99,24.59627847,247.7311284457,801010,农林牧渔
801010,2019-05-10,3408.67,3308.78,3417.89,3283.74,29.12424276,308.0567142122,801010,农林牧渔
801010,2019-05-13,3376.09,3367.97,3392.11,3340.64,24.06107254,243.1466736549,801010,农林牧渔
801010,2019-05-14,3354.01,3346.83,3430.51,3313.92,22.19450419,240.3717930765,801010,农林牧渔
801010,2019-05-15,3438.44,3377.18,3451.41,3368.95,22.03207957,233.57242361049998,801010,农林牧渔
801010,2019-05-16,3453.93,3450.94,3504.35,3447.52,27.63883636,267.394701947,801010,农林牧渔
801010,2019-05-17,3410.5,3461.38,3518.46,3398.89,32.20985096,311.9871029703,801010,农林牧渔
801010,2019-05-20,3238.46,3394.98,3394.98,3182.96,25.62221548,253.1025984173,801010,农林牧渔
801010,2019-05-21,3335.8,3232.13,3347.32,3231.85,23.27618292,225.15024156009997,801010,农林牧渔
801010,2019-05-22,3328.05,3317.99,3352.75,3287.78,24.14019671,234.9943414749,801010,农林牧渔
801010,2019-05-23,3207.36,3299.51,3299.59,3195.86,23.28359997,218.11861049200002,801010,农林牧渔
801010,2019-05-24,3142.72,3206.74,3262.34,3103.18,18.77019141,202.3829726116,801010,农林牧渔
801010,2019-05-27,3285.36,3172.49,3296.56,3172.34,19.37948909,205.68537541240002,801010,农林牧渔
801010,2019-05-28,3397.48,3314.77,3427.41,3314.76,24.93473918,283.063676608,801010,农林牧渔
801010,2019-05-29,3413.49,3361.85,3416.42,3344.58,23.05851986,237.1386140851,801010,农林牧渔
801010,2019-05-30,3505.39,3450.9,3507.99,3394.02,27.57702199,306.236093088,801010,农林牧渔
801010,2019-05-31,3510.66,3504.87,3536.07,3421.09,27.25553495,309.8774262095,801010,农林牧渔
801010,2019-06-03,3473.61,3552.67,3601.61,3447.72,27.64288734,318.49517823509996,801010,农林牧渔
801010,2019-06-04,3397.03,3441.7,3485.54,3348.15,21.01396594,233.22877596619998,801010,农林牧渔
801010,2019-06-05,3393.29,3391.77,3423.05,3330.2,25.51809154,263.244479708,801010,农林牧渔
801010,2019-06-06,3249.6,3374.91,3375.8,3225.46,22.65153186,237.01586957060002,801010,农林牧渔
801010,2019-06-10,3268.53,3270.19,3282.53,3191.7,19.75691238,203.5396476169,801010,农林牧渔
801010,2019-06-11,3426.27,3275.08,3426.3,3275.08,26.34087701,274.8107632845,801010,农林牧渔
801010,2019-06-12,3415.61,3383.04,3457.59,3381.98,30.56639755,292.6652989263,801010,农林牧渔
801010,2019-06-13,3431.99,3431.87,3455.49,3382.06,25.88925331,240.1844710191,801010,农林牧渔
801010,2019-06-14,3366.12,3415.05,3454.05,3363.9,26.00929725,252.1080194519,801010,农林牧渔
801010,2019-06-17,3316.14,3369.81,3397.98,3292.63,20.08928462,196.67621244880002,801010,农林牧渔
801010,2019-06-18,3377.93,3325.2,3389.1,3323.63,20.50104062,212.6741602756,801010,农林牧渔
801010,2019-06-19,3361.48,3461.16,3461.16,3348.5,22.3345752,233.85889044080002,801010,农林牧渔
801010,2019-06-20,3347.14,3354.99,3355.02,3285.53,22.44395328,223.74529305189998,801010,农林牧渔
801010,2019-06-21,3313.87,3363.38,3363.38,3292.37,22.07830083,224.4922546032,801010,农林牧渔
801010,2019-06-24,3339.57,3295.27,3340.97,3251.14,23.76373653,237.6119349426,801010,农林牧渔
801010,2019-06-25,3264.06,3313.7,3317.48,3256.45,19.5604061,194.9047299932,801010,农林牧渔
801010,2019-06-26,3238.67,3246.97,3266.85,3237.9,16.28902746,146.035823071,801010,农林牧渔
801010,2019-06-27,3256.16,3239.86,3265.41,3218.27,16.3871126,163.4289133528,801010,农林牧渔
801010,2019-06-28,3228.72,3248.84,3253.88,3218.51,14.3703412,137.8244962591,801010,农林牧渔
801010,2019-07-01,3314.11,3260.81,3317.38,3235.03,16.5327536,179.7972474538,801010,农林牧渔
801010,2019-07-02,3351.21,3311.13,3389.59,3302.91,18.52078356,213.77828124259997,801010,农林牧渔
801010,2019-07-03,3300.37,3338.17,3353.46,3287.85,18.12093482,202.5210027602,801010,农林牧渔
801010,2019-07-04,3250.67,3308.49,3314.15,3243.09,15.16656399,161.9556581075,801010,农林牧渔
801010,2019-07-05,3353.16,3262.32,3363.94,3262.3,16.24177803,198.13868723369998,801010,农林牧渔
801010,2019-07-08,3367.09,3380.26,3405.14,3316.67,20.32852084,259.0772392508,801010,农林牧渔
801010,2019-07-09,3388.38,3354.9,3419.91,3304.41,17.66198771,237.7306748331,801010,农林牧渔
801010,2019-07-10,3348.68,3379.01,3429.19,3333.99,13.56470443,176.41175666459998,801010,农林牧渔
801010,2019-07-11,3348.15,3371.45,3381.91,3321.48,12.33667432,148.6372278432,801010,农林牧渔
801010,2019-07-12,3343.35,3350.66,3370.95,3304.64,12.11172411,156.3981051644,801010,农林牧渔
801010,2019-07-15,3431.73,3343.92,3448.89,3299.45,14.20306916,189.8659598841,801010,农林牧渔
801010,2019-07-16,3422.7,3428.79,3450.05,3414.09,11.06681727,147.5425445055,801010,农林牧渔
801010,2019-07-17,3463.5,3428.43,3539.07,3408.17,18.12066804,243.33004876270002,801010,农林牧渔
801010,2019-07-18,3429.01,3441.27,3476.06,3429.01,15.06354502,181.7347799711,801010,农林牧渔
801010,2019-07-19,3463.47,3435.11,3486.11,3433.94,13.24605073,151.7428093633,801010,农林牧渔
801010,2019-07-22,3354.49,3448.3,3448.3,3351.57,13.62377709,160.9688722291,801010,农林牧渔
801010,2019-07-23,3378.28,3357.65,3386.37,3344.67,8.63566999,107.7070431819,801010,农林牧渔
801010,2019-07-24,3403.73,3390.01,3420.87,3375.22,12.30904857,129.4780144838,801010,农林牧渔
801010,2019-07-25,3443.09,3403.33,3443.09,3385.78,12.4491813,139.8914109751,801010,农林牧渔
801010,2019-07-26,3409.85,3433.2,3445.82,3376.84,12.82456968,142.62321291979998,801010,农林牧渔
801010,2019-07-29,3468.49,3402.24,3475.01,3365.51,14.05769702,172.2547403434,801010,农林牧渔
801010,2019-07-30,3475.95,3466.6,3506.09,3457.96,9.71768681,144.0380889909,801010,农林牧渔
801010,2019-07-31,3464.63,3463.03,3495.87,3459.82,8.95989667,125.09990983709999,801010,农林牧渔
801010,2019-08-01,3525.93,3445.3,3546.2,3445.3,11.38141795,167.7687589635,801010,农林牧渔
801010,2019-08-02,3535.04,3478.07,3538.08,3478.07,14.75856048,184.3116392945,801010,农林牧渔
801010,2019-08-05,3540.38,3548.4,3590.9,3524.41,15.00556914,200.1362784041,801010,农林牧渔
801010,2019-08-06,3478.96,3458.77,3521.48,3436.09,17.27107036,206.3669531553,801010,农林牧渔
801010,2019-08-07,3448.96,3522.93,3545.67,3448.96,14.35356927,187.22969875340002,801010,农林牧渔
801010,2019-08-08,3466.97,3467.53,3488.85,3434.28,10.13833213,135.7865022974,801010,农林牧渔
801010,2019-08-09,3356.56,3482.91,3484.72,3353.31,12.4053826,176.62737669779997,801010,农林牧渔
801010,2019-08-12,3400.98,3370.44,3406.93,3325.49,13.24181188,186.76620764930001,801010,农林牧渔
801010,2019-08-13,3360.2,3374.03,3391.67,3353.04,10.7160853,135.33312814549998,801010,农林牧渔
801010,2019-08-14,3343.39,3391.36,3391.43,3331.81,10.54638384,137.1306196814,801010,农林牧渔
801010,2019-08-15,3331.29,3293.49,3336.16,3284.6,10.58787463,127.9735686575,801010,农林牧渔
801010,2019-08-16,3387.87,3331.74,3421.43,3325.81,12.73827676,180.1713833039,801010,农林牧渔
801010,2019-08-19,3369.05,3400.73,3400.73,3271.01,16.7904018,254.0679866148,801010,农林牧渔
801010,2019-08-20,3378.18,3345.14,3379.5,3339.0,16.02373348,188.32447088889998,801010,农林牧渔
801010,2019-08-21,3347.89,3395.88,3398.37,3343.86,14.2428039,172.61372674400002,801010,农林牧渔
801010,2019-08-22,3390.22,3360.38,3396.45,3325.58,14.58998457,185.0298612657,801010,农林牧渔
801010,2019-08-23,3347.66,3383.56,3383.57,3341.6,12.42251693,151.2517570206,801010,农林牧渔
801010,2019-08-26,3341.49,3309.67,3362.48,3309.67,11.98847158,147.398937043,801010,农林牧渔
801010,2019-08-27,3444.3,3372.87,3475.11,3372.87,14.86963852,210.6753318348,801010,农林牧渔
801010,2019-08-28,3552.48,3445.41,3569.07,3431.04,18.1699166,243.0636418732,801010,农林牧渔
801010,2019-08-29,3523.8,3551.56,3558.11,3507.58,14.59793438,184.493311237,801010,农林牧渔
801010,2019-08-30,3493.22,3523.63,3554.96,3474.81,13.90479656,173.272931435,801010,农林牧渔
801010,2019-09-02,3506.25,3495.82,3513.21,3446.28,12.3903216,161.1595220685,801010,农林牧渔
801010,2019-09-03,3523.87,3517.8,3581.73,3510.72,13.16129109,172.33926493150003,801010,农林牧渔
801010,2019-09-04,3526.1,3508.4,3526.1,3491.05,13.27343878,176.1323704979,801010,农林牧渔
801010,2019-09-05,3546.66,3538.12,3549.18,3514.78,15.48527254,187.71177983419997,801010,农林牧渔
801010,2019-09-06,3456.79,3542.36,3542.38,3429.06,15.12794429,215.45874979240003,801010,农林牧渔
801010,2019-09-09,3432.96,3443.81,3443.81,3384.32,14.19329434,199.32647656720002,801010,农林牧渔
801010,2019-09-10,3484.16,3436.79,3506.87,3431.05,20.30282495,243.98492655669997,801010,农林牧渔
801010,2019-09-11,3406.1,3472.39,3472.39,3401.95,16.16933574,209.17414324979998,801010,农林牧渔
801010,2019-09-12,3401.94,3417.63,3417.63,3375.29,10.86294586,128.7951411986,801010,农林牧渔
801010,2019-09-16,3417.67,3410.13,3426.08,3389.93,11.37026345,143.41944301540002,801010,农林牧渔
801010,2019-09-17,3377.79,3415.56,3426.44,3365.46,11.79664634,134.2800605118,801010,农林牧渔
801010,2019-09-18,3372.26,3379.87,3384.95,3358.64,8.11784812,96.3606871689,801010,农林牧渔
801010,2019-09-19,3401.89,3376.88,3402.47,3337.12,8.58918413,114.9644494808,801010,农林牧渔
801010,2019-09-20,3392.09,3395.38,3413.7,3380.26,7.4763452,94.30059499469999,801010,农林牧渔
801010,2019-09-23,3329.56,3376.05,3376.3,3311.61,8.68656156,108.34980787309999,801010,农林牧渔
801010,2019-09-24,3272.39,3320.38,3324.67,3265.99,9.60910757,125.1660205767,801010,农林牧渔
801010,2019-09-25,3248.27,3263.19,3272.24,3242.84,8.19831095,92.35527496120001,801010,农林牧渔
801010,2019-09-26,3059.43,3261.15,3261.15,3059.26,12.21958311,159.9846113301,801010,农林牧渔
801010,2019-09-27,3159.55,3067.45,3172.57,3067.36,8.91433547,119.8364690542,801010,农林牧渔
801010,2019-09-30,3195.23,3176.13,3223.55,3176.13,7.32726134,95.0257109828,801010,农林牧渔
801010,2019-10-08,3277.02,3257.8,3288.95,3229.97,8.88005378,123.54409146530001,801010,农林牧渔
801010,2019-10-09,3287.77,3281.95,3292.84,3251.54,7.71098786,107.8427069169,801010,农林牧渔
801010,2019-10-10,3380.11,3299.94,3388.14,3293.3,9.61089669,154.58970382290002,801010,农林牧渔
801010,2019-10-11,3352.49,3364.86,3385.94,3346.1,7.74712088,114.59209597540001,801010,农林牧渔
801010,2019-10-14,3348.28,3335.23,3359.18,3293.26,9.78782665,132.82310602299998,801010,农林牧渔
801010,2019-10-15,3333.45,3338.65,3376.62,3306.49,8.48958371,117.38203724899999,801010,农林牧渔
801010,2019-10-16,3294.23,3331.95,3332.02,3293.01,7.06990732,85.1172710934,801010,农林牧渔
801010,2019-10-17,3289.17,3296.63,3313.31,3275.06,6.06340054,77.7127582982,801010,农林牧渔
801010,2019-10-18,3297.8,3293.92,3341.96,3274.47,8.36749313,119.93548354709999,801010,农林牧渔
801010,2019-10-21,3411.12,3317.72,3435.32,3317.72,12.89963756,190.93017926209998,801010,农林牧渔
801010,2019-10-22,3425.88,3418.09,3425.88,3379.98,11.15836567,153.902275567,801010,农林牧渔
801010,2019-10-23,3445.84,3442.92,3493.5,3437.55,12.4776992,169.2481436341,801010,农林牧渔
801010,2019-10-24,3492.07,3454.89,3504.49,3426.86,13.2749956,185.66954970580002,801010,农林牧渔
801010,2019-10-25,3636.39,3510.2,3636.39,3488.82,19.96776952,302.6978799816,801010,农林牧渔
801010,2019-10-28,3642.08,3575.02,3697.77,3573.33,17.27376211,256.5822847031,801010,农林牧渔
801010,2019-10-29,3696.0,3637.69,3737.97,3616.83,18.48168426,278.4621638404,801010,农林牧渔
801010,2019-10-30,3697.33,3687.25,3737.22,3619.43,15.70176223,226.7448530275,801010,农林牧渔
801010,2019-10-31,3597.76,3712.97,3713.06,3573.75,15.73278845,231.4209741654,801010,农林牧渔
801010,2019-11-01,3565.58,3561.59,3587.64,3505.51,11.56299185,189.3977111562,801010,农林牧渔
801010,2019-11-04,3578.18,3542.04,3586.69,3526.68,10.99609503,176.43177164669999,801010,农林牧渔
801010,2019-11-05,3619.65,3585.23,3637.49,3585.17,12.58676319,202.2745994699,801010,农林牧渔
801010,2019-11-06,3523.72,3641.86,3641.93,3495.23,13.06619686,201.69506412130002,801010,农林牧渔
801010,2019-11-07,3585.91,3517.66,3626.67,3509.28,11.32966022,169.607595235,801010,农林牧渔
801010,2019-11-08,3517.4,3586.28,3586.28,3517.23,10.53224593,153.58113490530002,801010,农林牧渔
801010,2019-11-11,3464.07,3480.45,3533.88,3455.77,9.96895004,137.042938434,801010,农林牧渔
801010,2019-11-12,3484.39,3471.48,3504.77,3442.13,8.69084254,121.3051531334,801010,农林牧渔
801010,2019-11-13,3450.91,3497.29,3504.42,3435.43,7.70898291,106.285145559,801010,农林牧渔
801010,2019-11-14,3443.55,3458.43,3461.32,3426.02,7.40020425,102.71079993229999,801010,农林牧渔
801010,2019-11-15,3343.26,3430.08,3430.08,3343.26,8.78655077,132.4997680757,801010,农林牧渔
801010,2019-11-18,3373.26,3324.69,3386.6,3294.07,8.14388924,125.0816089259,801010,农林牧渔
801010,2019-11-19,3405.38,3396.66,3409.94,3380.52,7.28198388,104.7767112359,801010,农林牧渔
801010,2019-11-20,3361.16,3405.79,3406.33,3359.06,9.20204274,113.08842690190001,801010,农林牧渔
801010,2019-11-21,3346.23,3356.93,3369.13,3342.23,7.29799043,89.12917682209999,801010,农林牧渔
801010,2019-11-22,3302.08,3357.18,3374.49,3281.21,7.8220838,104.6003201308,801010,农林牧渔
801010,2019-11-25,3268.13,3308.11,3318.01,3257.74,6.63725221,87.3385306797,801010,农林牧渔
801010,2019-11-26,3295.91,3283.43,3307.05,3249.56,6.8549047,104.79248155040001,801010,农林牧渔
801010,2019-11-27,3284.79,3293.63,3313.4,3281.55,8.01470445,95.7012334664,801010,农林牧渔
801010,2019-11-28,3287.13,3283.89,3327.16,3267.29,8.00684282,91.64471899979999,801010,农林牧渔
801010,2019-11-29,3253.34,3282.76,3282.86,3232.85,6.7832731,85.82753052359999,801010,农林牧渔
801010,2019-12-02,3297.97,3280.31,3321.77,3280.31,7.33332867,105.90958100739999,801010,农林牧渔
801010,2019-12-03,3287.12,3295.98,3315.15,3270.35,6.80011583,91.33493635090001,801010,农林牧渔
801010,2019-12-04,3268.57,3274.92,3278.03,3227.42,7.43567777,93.5698281635,801010,农林牧渔
801010,2019-12-05,3272.12,3278.81,3278.81,3252.86,6.93442192,85.4027270808,801010,农林牧渔
801010,2019-12-06,3273.24,3278.67,3301.18,3263.89,7.62843661,106.3212751385,801010,农林牧渔
801010,2019-12-09,3253.37,3277.81,3277.81,3241.67,8.05800091,114.49156338629999,801010,农林牧渔
801010,2019-12-10,3179.7,3240.25,3240.35,3162.87,8.96460827,137.124877819,801010,农林牧渔
801010,2019-12-11,3146.21,3168.26,3168.32,3140.95,7.12075489,96.4097847252,801010,农林牧渔
801010,2019-12-12,3147.89,3157.52,3172.06,3141.45,7.04317975,87.62415912510001,801010,农林牧渔
801010,2019-12-13,3175.7,3145.97,3175.7,3125.47,7.76114405,98.6257789878,801010,农林牧渔
801010,2019-12-16,3170.86,3177.99,3177.99,3143.33,9.5726379,115.6746211988,801010,农林牧渔
801010,2019-12-17,3235.28,3173.87,3243.04,3165.76,12.80419757,161.2304379608,801010,农林牧渔
801010,2019-12-18,3217.89,3222.26,3243.15,3214.04,11.72116565,132.849639691,801010,农林牧渔
801010,2019-12-19,3221.35,3215.82,3227.22,3196.4,8.53431726,97.22993571079999,801010,农林牧渔
801010,2019-12-20,3265.88,3222.65,3275.39,3222.55,13.13385227,157.9891570981,801010,农林牧渔
801010,2019-12-23,3177.4,3265.58,3265.59,3175.23,12.85829511,152.2991072087,801010,农林牧渔
801010,2019-12-24,3164.23,3173.56,3184.53,3145.75,8.93651325,103.7126529116,801010,农林牧渔
801010,2019-12-25,3155.75,3170.01,3172.1,3147.34,7.6334058,86.3764049052,801010,农林牧渔
801010,2019-12-26,3150.15,3161.49,3166.73,3133.91,6.98404158,80.5651574999,801010,农林牧渔
801010,2019-12-27,3208.25,3153.88,3222.09,3147.33,11.22819024,146.8250136028,801010,农林牧渔
801010,2019-12-30,3245.64,3201.74,3246.73,3164.52,11.92239174,140.343448193,801010,农林牧渔
801010,2019-12-31,3308.1,3261.76,3324.37,3261.76,13.41927954,168.6845047165,801010,农林牧渔
801010,2020-01-02,3394.96,3347.27,3408.34,3345.43,16.96126683,210.6090980121,801010,农林牧渔
801010,2020-01-03,3425.51,3420.59,3436.81,3392.78,18.29977439,195.7523932078,801010,农林牧渔
801010,2020-01-06,3494.01,3426.8,3509.56,3426.74,20.18941987,205.2190172348,801010,农林牧渔
801010,2020-01-07,3624.72,3531.88,3647.21,3530.23,23.2831242,306.5704626547,801010,农林牧渔
801010,2020-01-08,3559.93,3634.48,3642.81,3559.93,22.49034266,275.673211439,801010,农林牧渔
801010,2020-01-09,3566.77,3582.81,3606.12,3547.75,22.3089021,237.45070004099998,801010,农林牧渔
801010,2020-01-10,3493.82,3565.13,3565.14,3487.57,18.87727948,206.99718767049998,801010,农林牧渔
801010,2020-01-13,3517.73,3480.89,3517.73,3470.31,16.264866,180.90156458939998,801010,农林牧渔
801010,2020-01-14,3520.44,3515.16,3546.22,3494.2,19.85058089,213.9190422965,801010,农林牧渔
801010,2020-01-15,3466.91,3538.07,3538.08,3458.79,14.59948994,169.2968172272,801010,农林牧渔
801010,2020-01-16,3460.95,3467.83,3490.71,3446.86,13.40097261,159.1096655716,801010,农林牧渔
801010,2020-01-17,3432.69,3459.15,3469.63,3428.49,11.81799901,136.3644166547,801010,农林牧渔
801010,2020-01-20,3454.75,3433.32,3456.56,3391.62,13.05644208,154.4410524043,801010,农林牧渔
801010,2020-01-21,3390.05,3441.12,3441.12,3387.85,11.95714933,139.1668358293,801010,农林牧渔
801010,2020-01-22,3333.23,3372.55,3372.65,3276.46,12.04844414,152.1834630368,801010,农林牧渔
801010,2020-01-23,3175.56,3290.92,3293.6,3150.98,14.76081161,164.2762436611,801010,农林牧渔
801010,2020-02-03,2880.18,2866.17,2904.87,2865.91,5.89238116,83.0896106585,801010,农林牧渔
801010,2020-02-04,2943.95,2771.87,2949.59,2771.87,20.03830247,194.2002680779,801010,农林牧渔
