event_date,event_name,industry_code,dispersion,realized_car_T1,realized_mdd_T1,realized_downside_T1,realized_t0_T1,pred_var_T1,pred_mdd_T1,pred_tail_T1,realized_car_T5,realized_mdd_T5,realized_downside_T5,realized_t0_T5,pred_var_T5,pred_mdd_T5,pred_tail_T5,realized_car_T20,realized_mdd_T20,realized_downside_T20,realized_t0_T20,pred_var_T20,pred_mdd_T20,pred_tail_T20,risk_lo_T1,risk_hi_T1,risk_lo_T5,risk_hi_T5,risk_lo_T20,risk_hi_T20
2020-12-18,美国商务部BIS将中芯国际(SMIC)等逾60家中国实体列入出口管制实,801770,0.0,-0.009592440534495483,0.009592440534495483,0.009592440534495483,2020-12-18,-0.03277,0.00692,0.05,-0.05107106422247265,0.05107106422247265,0.05107106422247265,2020-12-18,-0.05719,0.0278,0.05,-0.08288532802769322,0.13344296889182194,0.08288532802769322,2020-12-18,-0.14431,0.09131,0.05,-0.04027,0.04635,-0.07163,0.12476,-0.1708,0.19411
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801790,0.0,7.816723330655861e-05,0.013778558674511115,0.0,2020-12-31,-0.05632,0.01475,0.077,-0.03790287410674331,0.05123334827066126,0.03790287410674331,2020-12-31,-0.12969,0.06069,0.05,-0.08176872430170135,0.09717482039805397,0.08176872430170135,2020-12-31,-0.3547,0.20993,0.05,-0.06682,0.05452,-0.15127,0.10714,-0.39076,0.0785
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801780,0.0,-0.03721918608806807,0.03721918608806807,0.03721918608806807,2020-12-31,-0.02629,0.00615,0.05,-0.050378703178755924,0.06677854187217247,0.050378703178755924,2020-12-31,-0.04623,0.02164,0.05,0.028535893962567727,0.06677854187217247,0.0,2020-12-31,-0.1085,0.07213,0.05,-0.03172,0.03109,-0.05637,0.08453,-0.12934,0.14544
2020-12-31,沪深交易所发布退市制度改革相关业务规则（退市新规），当日施行,801750,0.0,0.01770790689502766,0.0,0.0,2020-12-31,-0.0346,0.00799,0.05,-0.05558529373047283,0.09162137541553679,0.05558529373047283,2020-12-31,-0.06768,0.03136,0.05,-0.06451223058964795,0.09162137541553679,0.06451223058964795,2020-12-31,-0.22859,0.13658,0.05,-0.04185,0.04191,-0.08103,0.1091,-0.25466,0.11061
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801760,0.0,-0.01504815996884612,0.01504815996884612,0.01504815996884612,2021-02-08,-0.04185,0.01401,0.1155,0.0255237829366044,0.029538373094671,0.0,2021-02-08,-0.12349,0.06367,0.05,0.05149715686328804,0.04715909751359805,0.0,2021-02-08,-0.35831,0.23731,0.05,-0.04817,0.02487,-0.13686,0.03195,-0.38159,-0.05375
2021-02-07,国务院反垄断委员会印发《关于平台经济领域的反垄断指南》正式稿,801750,0.0,-0.002379532143332419,0.0029952305289947523,0.002379532143332419,2021-02-08,-0.04677,0.01568,0.11,0.04797102365895989,0.005842964869324452,0.0,2021-02-08,-0.12574,0.06309,0.05,0.04955682433537123,0.05013605887662152,0.0,2021-02-08,-0.42715,0.28871,0.05,-0.05382,0.02767,-0.13787,0.04041,-0.44942,-0.09795
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801760,0.0,-0.002491325602967498,0.0037519911332469405,0.002491325602967498,2021-04-12,-0.07743,0.03973,0.3985,0.0018713484846797357,0.012191156663453636,0.0,2021-04-12,-0.26304,0.17874,0.1945,0.00027385721133121876,0.03115572319487675,0.0,2021-04-12,-0.72132,0.55802,0.05,-0.08521,0.00468,-0.27758,-0.0776,-0.74764,-0.35947
2021-04-10,市场监管总局对阿里巴巴集团作出反垄断行政处罚决定（罚款182.28亿元,801750,0.0,0.005789285067536287,0.000516755234781674,0.0,2021-04-12,-0.03534,0.00868,0.05,0.024980008977421697,0.000516755234781674,0.0,2021-04-12,-0.06925,0.03179,0.05,-0.014325449821199987,0.06216083848287939,0.014325449821199987,2021-04-12,-0.16416,0.0964,0.05,-0.04233,0.03844,-0.08175,0.09278,-0.19076,0.14423
2021-06-23,第五批国家组织药品集中带量采购在上海开标（251个品种、148家企业中,801150,0.0,-0.02206316638070205,0.02206316638070205,0.02206316638070205,2021-06-23,-0.04024,0.00958,0.05,-0.003980662297703663,0.02206316638070205,0.003980662297703663,2021-06-23,-0.07035,0.03282,0.05,0.006898029872964395,0.04936603094907473,0.0,2021-06-23,-0.17583,0.10505,0.05,-0.04843,0.0462,-0.08594,0.11964,-0.20253,0.19777
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801780,0.0,-0.021799414237455572,0.021799414237455572,0.021799414237455572,2021-07-09,-0.03311,0.00973,0.05,-0.014229628018581741,0.03130343065940089,0.014229628018581741,2021-07-09,-0.06947,0.03188,0.05,-0.0594396870520032,0.07928445253929284,0.0594396870520032,2021-07-09,-0.15235,0.09162,0.05,-0.0387,0.02582,-0.08021,0.0654,-0.17466,0.12227
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801790,0.0,-0.000594870253132318,0.002900705539702221,0.000594870253132318,2021-07-09,-0.03814,0.01111,0.05,0.0046134095511685125,0.012534574200300123,0.0,2021-07-09,-0.10213,0.04947,0.05,-0.007331431956460799,0.03222493712898211,0.007331431956460799,2021-07-09,-0.2176,0.12396,0.05,-0.04462,0.03022,-0.11415,0.05681,-0.24004,0.08867
2021-07-09,央行宣布全面下调金融机构存款准备金率0.5个百分点（自7月15日起实施,801180,0.0,-0.01754146022798131,0.01963041485760452,0.01754146022798131,2021-07-09,-0.0313,0.00896,0.05,-0.019328167930918516,0.03232121388155162,0.019328167930918516,2021-07-09,-0.0647,0.03044,0.05,-0.05922421672723843,0.09607318244739531,0.05922421672723843,2021-07-09,-0.10645,0.0636,0.05,-0.0367,0.02569,-0.07569,0.06174,-0.12593,0.14184
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,0.0,0.0012189395577613116,0.006374313425695055,0.0,2021-07-26,-0.0063,0.00087,0.05,-0.017391524613984966,0.01858780675879596,0.017391524613984966,2021-07-26,0.00221,0.00416,0.05,-0.02153245135039905,0.05609822817385792,0.02153245135039905,2021-07-26,0.03113,0.01439,0.05,-0.00894,0.0216,-0.00255,0.06588,0.02081,0.15621
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801790,0.0,0.011071031386131303,0.0,0.0,2021-09-02,0.03102,0.0,0.05,0.018248136815488758,0.006003801542425069,0.0,2021-09-02,0.2651,1e-05,0.05,-0.011395505026691621,0.04754236039153593,0.011395505026691621,2021-09-02,0.89564,0.00103,0.05,0.02381,0.10708,0.2514,0.42526,0.86969,1.2169
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801780,0.0,0.018252029570103856,0.0,0.0,2021-09-02,-0.04962,0.01978,0.129,0.0031348880079222763,0.020839745834629615,0.0,2021-09-02,-0.14991,0.08488,0.05,0.03588599882513832,0.050280313297565805,0.0,2021-09-02,-0.35761,0.23595,0.05,-0.05606,0.01833,-0.16182,0.00378,-0.3805,-0.06025
2021-09-02,国家在服贸会致辞中宣布设立北京证券交易所,801750,0.0,0.007304953699702077,0.004789412383166658,0.0,2021-09-02,-0.03611,0.01436,0.186,0.002372900453643023,0.009623964672984481,0.0,2021-09-02,-0.10958,0.06142,0.05,-0.007461702361824085,0.04283070127554971,0.007461702361824085,2021-09-02,-0.29183,0.19567,0.05,-0.0408,0.01343,-0.11861,0.00839,-0.30905,-0.06121
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801760,0.0,0.01806082848514845,0.010573955933472693,0.0,2021-10-11,-0.0243,0.00717,0.05,0.0198865384540321,0.014239979596114016,0.0,2021-10-11,-0.05033,0.02439,0.05,0.07789075051503214,0.03684726137578437,0.0,2021-10-11,-0.12384,0.07357,0.05,-0.02838,0.01878,-0.05737,0.03886,-0.13722,0.05013
2021-10-08,市场监管总局对美团作出反垄断行政处罚决定（罚款34.42亿元，按202,801750,0.0,0.008603898927660447,0.008022689223116074,0.0,2021-10-11,-0.01979,0.00476,0.05,0.017604183025479392,0.01260506114147435,0.0,2021-10-11,-0.03024,0.01521,0.05,0.06242974794485168,0.020420556736145835,0.0,2021-10-11,-0.05578,0.04214,0.05,-0.02377,0.02229,-0.03739,0.06844,-0.07027,0.14144
2021-11-26,国家组织胰岛素专项集中带量采购产生拟中选结果（42个产品、11家企业中,801150,0.0,0.011320643063293279,0.0,0.0,2021-11-26,-0.01419,0.00233,0.05,-0.018402704945708392,0.03244807766304937,0.018402704945708392,2021-11-26,-0.01447,0.01166,0.05,-0.02988926205903264,0.06297132731198699,0.02988926205903264,2021-11-26,-0.04805,0.04167,0.05,-0.01862,0.03246,-0.02218,0.08653,-0.06356,0.14889
2021-12-03,2021年国家医保药品目录谈判调整结果公布（新增74种药品，谈判新增药,801150,0.0,-0.019745840458911923,0.019745840458911923,0.019745840458911923,2021-12-03,-0.01474,0.00194,0.05,-0.02445866704490074,0.024908879072756962,0.02445866704490074,2021-12-03,0.01113,0.01004,0.05,0.011028873688273988,0.035953646945910855,0.0,2021-12-03,0.0942,0.03133,0.05,-0.02184,0.06023,-0.00317,0.17803,0.06886,0.41461
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,0.0,0.009772192519554856,0.0,0.0,2021-12-06,-0.02793,0.00755,0.05,-0.021349651826960803,0.030820658933834687,0.021349651826960803,2021-12-06,-0.07088,0.03357,0.05,-0.01676414554995742,0.038459831777567094,0.01676414554995742,2021-12-06,-0.12482,0.07059,0.05,-0.033,0.02551,-0.08012,0.05125,-0.14263,0.11583
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.0,0.013762159067263635,0.0,0.0,2021-12-06,-0.02524,0.00713,0.05,0.004783251228993368,0.00885701617283834,0.0,2021-12-06,-0.0516,0.02412,0.05,0.027667147272603554,0.019029387112255224,0.0,2021-12-06,-0.09054,0.05298,0.05,-0.02965,0.02121,-0.05972,0.0476,-0.1052,0.10337
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,0.0,0.008548704730152679,0.0,0.0,2021-12-06,-0.0371,0.01129,0.05,-0.021695445614939524,0.029987793552503077,0.021695445614939524,2021-12-06,-0.07118,0.03379,0.05,0.04702061789856948,0.055557344450810085,0.0,2021-12-06,-0.11491,0.06863,0.05,-0.04317,0.02695,-0.08281,0.06714,-0.13788,0.15511
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,0.0,0.01122495488593378,0.002897137837518812,0.0,2021-12-20,-0.03553,0.01372,0.11,-0.0064087561184279496,0.020284588204562456,0.0064087561184279496,2021-12-20,-0.10995,0.06229,0.05,0.05003343962433848,0.02778001537103552,0.0,2021-12-20,-0.2688,0.17704,0.05,-0.04027,0.01452,-0.11874,0.00536,-0.2877,-0.04657
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,0.0,0.008593280917448709,0.0,0.0,2021-12-20,-0.0207,0.00689,0.087,-0.00793962995080455,0.019029387112255013,0.00793962995080455,2021-12-20,-0.0478,0.02296,0.05,-0.007520184176819322,0.024373368617777637,0.007520184176819322,2021-12-20,-0.15199,0.09296,0.05,-0.02385,0.01247,-0.05346,0.02852,-0.16388,-0.00051
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801780,0.0,0.0011228370315643499,0.008604072539147634,0.0,2022-01-17,-0.03319,0.01999,0.5,0.028948494027518867,0.008604072539147634,0.0,2022-01-17,-0.11538,0.08569,0.5,0.07173741041147208,0.03560291477399304,0.0,2022-01-17,-0.3073,0.25073,0.05,-0.03589,-0.00469,-0.1204,-0.05142,-0.31711,-0.1824
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801790,0.0,-0.00839125946240138,0.00839125946240138,0.00839125946240138,2022-01-17,-0.02446,0.01049,0.1215,0.006184282116681983,0.009150058801812428,0.0,2022-01-17,-0.07355,0.04357,0.05,0.002712399281111111,0.051478982210009676,0.0,2022-01-17,-0.16753,0.11018,0.05,-0.02743,0.00684,-0.07843,-0.00558,-0.17931,-0.03283
2022-01-17,中国人民银行下调1年期MLF利率10个基点至2.85%、7天期逆回购利,801180,0.0,0.01138761952639955,0.0,0.0,2022-01-17,-0.11927,0.08316,0.5,0.01790470688411072,0.01353419758816951,0.0,2022-01-17,-0.44029,0.35931,0.5,0.04130944474552711,0.04485434880411451,0.0,2022-01-17,-1.19747,0.97967,0.5,-0.12666,-0.04139,-0.4542,-0.26692,-1.22296,-0.85952
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.0,0.017057577814708624,0.0,0.0,2022-01-20,-0.03063,0.01738,0.5,0.030406379017323015,0.00568192619535032,0.0,2022-01-20,-0.11098,0.07911,0.4105,0.050730082344647265,0.035602914773993154,0.0,2022-01-20,-0.31685,0.25519,0.05,-0.03335,-0.00198,-0.11608,-0.04209,-0.32736,-0.18158
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.0,0.013379330066458195,0.0,0.0,2022-01-20,-0.02608,0.00942,0.134,0.0032746967184775766,0.01587610342059673,0.0,2022-01-20,-0.07837,0.04285,0.05,-0.014888956051188784,0.06447907764065818,0.014888956051188784,2022-01-20,-0.18089,0.11343,0.05,-0.02978,0.01289,-0.08519,0.00835,-0.19454,-0.01
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,0.0,-0.012203276791179163,0.013534197588169539,0.012203276791179163,2022-01-20,-0.03834,0.01531,0.2185,-0.021307593958074356,0.02372661434424017,0.021307593958074356,2022-01-20,-0.11633,0.06702,0.05,0.001299527146580548,0.04485434880411439,0.0,2022-01-20,-0.26973,0.17304,0.05,-0.04331,0.01407,-0.12578,0.0013,-0.28785,-0.03457
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,0.0,-0.023922019836070008,0.023922019836070008,0.023922019836070008,2022-01-20,-0.03398,0.01396,0.1295,-0.042109211035460836,0.042109211035460836,0.042109211035460836,2022-01-20,-0.09309,0.05089,0.05,-0.02999362996864474,0.05406479694892503,0.02999362996864474,2022-01-20,-0.21047,0.1316,0.05,-0.03827,0.01128,-0.10164,0.00907,-0.22448,-0.00938
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801780,0.0,0.003288437224961749,0.0026706987892433087,0.0,2022-01-24,-0.02898,0.01546,0.365,0.025431108222769172,0.0056819261953502,0.0,2022-01-24,-0.09226,0.06269,0.173,0.01549827774691015,0.04478669419492945,0.0,2022-01-24,-0.24178,0.18476,0.05,-0.03176,0.00037,-0.09754,-0.02777,-0.25238,-0.11391
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801790,0.0,-0.015876103420596754,0.015876103420596754,0.015876103420596754,2022-01-24,-0.01442,0.00434,0.05,-0.0016975937016866505,0.015876103420596754,0.0016975937016866505,2022-01-24,-0.03945,0.01937,0.05,-0.0412367655361674,0.07731867555809495,0.0412367655361674,2022-01-24,-0.05257,0.03215,0.05,-0.0168,0.01069,-0.04383,0.01849,-0.06119,0.06077
2022-01-24,中国人民银行下调14天期逆回购利率10个基点,801180,0.0,-0.005862444333053052,0.01269651258681571,0.005862444333053052,2022-01-24,-0.02855,0.00864,0.05,0.004467638667370322,0.01845987183838908,0.0,2022-01-24,-0.0584,0.02765,0.05,-0.008423229687048894,0.04485434880411453,0.008423229687048894,2022-01-24,-0.11511,0.06628,0.05,-0.03325,0.02099,-0.06763,0.05464,-0.13257,0.10763
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801780,0.0,-0.010356781489953004,0.024516467393075038,0.010356781489953004,2022-04-15,-0.04045,0.01281,0.0615,0.026187064379190383,0.024516467393075038,0.0,2022-04-15,-0.11138,0.05678,0.05,-0.055208488437494374,0.08613715624686806,0.055208488437494374,2022-04-15,-0.25834,0.15295,0.05,-0.04685,0.02708,-0.12316,0.03595,-0.28111,0.02681
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801790,0.0,-0.010263122643406009,0.020255605834414332,0.010263122643406009,2022-04-15,-0.03906,0.01109,0.05,0.005038772300381522,0.021604296669245317,0.0,2022-04-15,-0.09038,0.04233,0.05,-0.05723455062691729,0.07510715063123329,0.05723455062691729,2022-04-15,-0.17871,0.09927,0.05,-0.04585,0.03255,-0.10253,0.06741,-0.20362,0.13202
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801180,0.0,0.012811890017370375,0.028388352916497932,0.0,2022-04-15,-0.08588,0.02818,0.0805,-0.012158712327008048,0.05887462554567647,0.012158712327008048,2022-04-15,-0.2193,0.10899,0.05,-0.05754225820057768,0.11383535568348477,0.05754225820057768,2022-04-15,-0.51912,0.2969,0.05,-0.09907,0.05333,-0.24527,0.08956,-0.57282,0.08777
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801780,0.0,0.007461426473742927,0.0,0.0,2022-04-25,0.00506,0.0003,0.05,-0.0338050298950503,0.04096083014635274,0.0338050298950503,2022-04-25,0.12968,0.0014,0.05,-0.0835570340160312,0.09034436267039184,0.0835570340160312,2022-04-25,0.46928,0.01127,0.05,-0.0031,0.09108,0.11472,0.32327,0.43986,0.84621
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801790,0.0,-0.016797668312617753,0.03007595702906545,0.016797668312617753,2022-04-25,-0.0321,0.00555,0.05,-0.046464463692549196,0.06748426958314947,0.046464463692549196,2022-04-25,-0.05331,0.02888,0.05,-0.06044232395114313,0.0751071506312333,0.06044232395114313,2022-04-25,-0.0617,0.07151,0.05,-0.04136,0.06567,-0.07114,0.17364,-0.09642,0.38676
2022-04-25,中国人民银行下调金融机构外汇存款准备金率1个百分点（9%→8%），5月,801180,0.0,0.003955180171717698,0.005047558243782002,0.0,2022-04-25,-0.09879,0.0281,0.0615,-0.039922766664889475,0.04468733292719707,0.039922766664889475,2022-04-25,-0.24356,0.11584,0.05,-0.07816605347624872,0.081797708971351,0.07816605347624872,2022-04-25,-0.57713,0.32451,0.05,-0.11592,0.08197,-0.28114,0.14263,-0.63722,0.14868
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801180,0.0,-0.04675345282952259,0.04675345282952259,0.04675345282952259,2022-05-20,-0.11441,0.03267,0.058,-0.04645320927201946,0.04675345282952259,0.04645320927201946,2022-05-20,-0.28441,0.13501,0.05,-0.12214923300958203,0.1368437048295702,0.12214923300958203,2022-05-20,-0.66847,0.36581,0.05,-0.13419,0.09424,-0.31785,0.1622,-0.73478,0.20608
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801710,0.0,0.004127623069881681,0.0,0.0,2022-05-20,-0.06176,0.01733,0.05,-0.0039449871555014004,0.010442761794777707,0.0039449871555014004,2022-05-20,-0.16407,0.07915,0.05,-0.02879000974245205,0.057431161922587105,0.02879000974245205,2022-05-20,-0.30078,0.16741,0.05,-0.07259,0.05257,-0.18385,0.09467,-0.33937,0.18697
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801780,0.0,-0.009502778235770282,0.011774425491596685,0.009502778235770282,2022-08-15,-0.03756,0.01309,0.102,-0.008657925726831217,0.011774425491596685,0.008657925726831217,2022-08-15,-0.11322,0.06073,0.05,0.04026446712253029,0.018530542180876134,0.0,2022-08-15,-0.25144,0.15109,0.05,-0.04305,0.0203,-0.12447,0.02065,-0.27161,0.00872
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801790,0.0,-0.006714802468026471,0.0072834238016712405,0.006714802468026471,2022-08-15,-0.02694,0.00703,0.05,-0.006762834773209048,0.009804535518978832,0.006762834773209048,2022-08-15,-0.06009,0.02803,0.05,0.041325198670091545,0.009804535518978832,0.0,2022-08-15,-0.12157,0.06939,0.05,-0.03199,0.02628,-0.06959,0.06092,-0.13864,0.11467
2022-08-15,中国人民银行下调1年期MLF利率10个基点至2.75%、7天期逆回购利,801180,0.0,0.014518229940834848,0.00264391253974805,0.0,2022-08-15,-0.14508,0.07133,0.2645,0.03945391827818123,0.0032665647529647453,0.0,2022-08-15,-0.46164,0.30042,0.0595,0.10125744211448406,0.024175938764608315,0.0,2022-08-15,-1.19376,0.85029,0.05,-0.16037,0.01629,-0.49215,-0.1053,-1.25279,-0.50497
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801780,0.0,-0.013047227186577137,0.013047227186577137,0.013047227186577137,2022-08-22,-0.03553,0.01524,0.162,0.005210504410922079,0.013047227186577137,0.0,2022-08-22,-0.10479,0.06025,0.05,0.061876479114945315,0.01853054218087605,0.0,2022-08-22,-0.25087,0.16062,0.05,-0.03984,0.00993,-0.11354,0.0015,-0.26656,-0.0396
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801790,0.0,-0.003573546999476984,0.009804535518978863,0.003573546999476984,2022-08-22,-0.04927,0.01733,0.0615,0.01764773243439932,0.009804535518978863,0.0,2022-08-22,-0.12144,0.06036,0.05,0.006824256558272124,0.03851416815888444,0.0,2022-08-22,-0.31311,0.18518,0.05,-0.05641,0.02605,-0.1364,0.04676,-0.34699,0.03095
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801180,0.0,-0.007498907788942688,0.007498907788942688,0.007498907788942688,2022-08-22,-0.08738,0.03622,0.0905,-0.013226705311762621,0.015683475418009407,0.013226705311762621,2022-08-22,-0.23682,0.13643,0.05,0.06648819125388816,0.02970245843562355,0.0,2022-08-22,-0.54282,0.34868,0.05,-0.09831,0.02804,-0.25784,0.00113,-0.58023,-0.09483
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801710,0.0,-0.026966329750872764,0.026966329750872764,0.026966329750872764,2022-08-22,-0.05068,0.01419,0.073,-0.030126821275031634,0.031745069492021716,0.030126821275031634,2022-08-22,-0.14722,0.07301,0.05,-0.0348565397296241,0.03741783439005253,0.0348565397296241,2022-08-22,-0.33498,0.20104,0.05,-0.05959,0.04336,-0.16761,0.05879,-0.36384,0.05963
2022-09-05,中国人民银行下调金融机构外汇存款准备金率2个百分点（8%→6%），9月,801780,0.0,-0.008012806623596491,0.013327524439263818,0.008012806623596491,2022-09-05,-0.00895,0.00128,0.05,0.003048708613328399,0.01853054218087618,0.0,2022-09-05,0.00862,0.00465,0.05,0.04866617365435255,0.021646874270459405,0.0,2022-09-05,0.08263,0.01353,0.05,-0.01245,0.02795,0.00187,0.09142,0.06975,0.24519
2022-09-05,中国人民银行下调金融机构外汇存款准备金率2个百分点（8%→6%），9月,801790,0.0,0.008479811445422314,0.00011973649214195865,0.0,2022-09-05,-0.03779,0.01249,0.05,0.005062246182246932,0.007870098656806292,0.0,2022-09-05,-0.09389,0.04553,0.05,-0.021890837486805093,0.05569020282505357,0.021890837486805093,2022-09-05,-0.22223,0.12892,0.05,-0.04356,0.0231,-0.10302,0.04014,-0.24281,0.03355
2022-09-05,中国人民银行下调金融机构外汇存款准备金率2个百分点（8%→6%），9月,801180,0.0,0.03644669005742096,0.0,0.0,2022-09-05,-0.0618,0.02354,0.1185,0.031134782386214033,0.024175938764608267,0.0,2022-09-05,-0.22754,0.12622,0.05,0.04019806817334515,0.055916082979531885,0.0,2022-09-05,-0.49689,0.31024,0.05,-0.07015,0.02632,-0.24654,0.01298,-0.54154,-0.0098
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801080,0.0,-0.02671795861235382,0.02671795861235382,0.02671795861235382,2022-10-10,-0.01815,0.0026,0.05,0.03237338468450557,0.02671795861235382,0.0,2022-10-10,-0.0105,0.01383,0.05,0.11177908225063127,0.02671795861235382,0.0,2022-10-10,0.03753,0.04071,0.05,-0.02523,0.05661,-0.02387,0.1547,0.0102,0.37144
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801880,0.0,0.008681967365031573,0.004679791848495762,0.0,2022-10-10,-0.03127,0.00495,0.05,0.028815800728368757,0.007631039441840457,0.0,2022-10-10,-0.03495,0.02584,0.05,0.10597952255066945,0.023567779419137604,0.0,2022-10-10,0.03139,0.0615,0.05,-0.04154,0.07711,-0.05618,0.22258,-0.00854,0.54984
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801110,0.0,0.0035633376639130354,0.003011957234041876,0.0,2022-10-10,-0.0144,0.00246,0.05,-0.01904144999543811,0.025468639497960906,0.01904144999543811,2022-10-10,-0.01836,0.01123,0.05,-0.04809392445672145,0.0664110709192985,0.04809392445672145,2022-10-10,-0.01818,0.03306,0.05,-0.01862,0.03012,-0.02608,0.0801,-0.03428,0.17602
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801890,0.0,0.013082329158581318,0.0,0.0,2022-10-10,-0.02983,0.00499,0.05,0.07327202935217536,0.0026562940132843285,0.0,2022-10-10,-0.01873,0.0186,0.05,0.13672292845761502,0.022006966205596508,0.0,2022-10-10,0.05607,0.04724,0.05,-0.03886,0.06539,-0.03715,0.19008,0.02383,0.48041
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801750,0.0,-0.001818547798097092,0.004321386060498478,0.001818547798097092,2022-10-10,-0.01074,0.00138,0.05,0.07931873735331796,0.004321386060498478,0.0,2022-10-10,0.01783,0.007,0.05,0.18348520066240948,0.059475855112672726,0.0,2022-10-10,0.13215,0.02139,0.05,-0.01641,0.04915,0.00645,0.15771,0.10994,0.40713
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801770,0.0,0.018577751245241858,0.0,0.0,2022-10-10,-0.01243,0.00176,0.05,0.05112843939226286,0.018126851764921476,0.0,2022-10-10,0.0107,0.00598,0.05,0.07938104231966059,0.05691888785724024,0.0,2022-10-10,0.12285,0.01501,0.05,-0.01739,0.0399,0.0024,0.12057,0.10595,0.3329
2022-10-07,美国商务部BIS发布对华先进计算芯片及半导体制造设备出口管制新规(EA,801030,0.0,0.018519154668193094,0.0,0.0,2022-10-10,-0.02026,0.00302,0.05,0.0316313862889992,0.002554378674278133,0.0,2022-10-10,0.00031,0.01176,0.05,0.04582100608026707,0.02631018980450032,0.0,2022-10-10,0.09355,0.03104,0.05,-0.02761,0.05736,-0.01274,0.16588,0.06837,0.41794
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801780,0.0,0.011057418079604364,0.007363249957305571,0.0,2022-11-25,-0.01674,0.00439,0.05,0.003350612075590398,0.02353514269358554,0.0,2022-11-25,-0.04583,0.02273,0.05,0.016014116297352388,0.0303396636231786,0.0,2022-11-25,-0.09836,0.05491,0.05,-0.01986,0.01615,-0.05164,0.02573,-0.10964,0.04194
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.0,0.0027972708611367914,0.006586917536047863,0.0,2022-11-25,-0.03066,0.00511,0.05,0.01212509276365914,0.009743153424737928,0.0,2022-11-25,-0.03858,0.02507,0.05,0.005203886938486946,0.041192178741208216,0.0,2022-11-25,0.0047,0.04599,0.05,-0.03996,0.06756,-0.05675,0.13636,-0.02379,0.33048
